"longitude","latitude","estado","historico_inicio","monitor_inicio","ultima_quebra","ultima_magnitude","n_alertas"
-44.7813313237076,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7813313237076,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7813313237076,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7813313237076,-20.967621962398,"RECALIBRANDO",2026-05-01,NA,2026-04-30,-0.0240698036683601,1
-44.7813313237076,-20.9675321308695,"RECALIBRANDO",2026-03-01,NA,2026-02-28,-0.0108980576490703,1
-44.7813313237076,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7813313237076,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7813313237076,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7813313237076,-20.9671728047559,"RECALIBRANDO",2026-05-10,NA,2026-05-09,-0.142337960018085,1
-44.7813313237076,-20.9670829732275,"RECALIBRANDO",2026-05-10,NA,2026-05-09,-0.177211164209061,1
-44.7812414921792,-20.9709457289492,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.0011896449043165,1
-44.7812414921792,-20.9708558974208,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.000317507233310477,1
-44.7812414921792,-20.9707660658924,"RECALIBRANDO",2026-05-01,NA,2026-04-30,0.0233010701494275,1
-44.7812414921792,-20.970676234364,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.150647420693588,1
-44.7812414921792,-20.9705864028356,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.180158109360947,1
-44.7812414921792,-20.9704965713071,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.168268913400091,1
-44.7812414921792,-20.9704067397787,"RECALIBRANDO",2026-03-17,NA,2026-03-16,0.140562521757809,1
-44.7812414921792,-20.9703169082503,"RECALIBRANDO",2026-05-01,NA,2026-04-30,0.0427419953746077,1
-44.7812414921792,-20.9702270767219,"RECALIBRANDO",2026-08-18,NA,2026-08-17,0.0685662396779762,1
-44.7812414921792,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9694185929662,"RECALIBRANDO",2026-06-24,NA,2026-06-23,-0.0552984971581214,1
-44.7812414921792,-20.9693287614378,"RECALIBRANDO",2026-06-24,NA,2026-06-23,-0.0608337739275026,1
-44.7812414921792,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9689694353241,"RECALIBRANDO",2026-06-29,NA,2026-06-28,-0.0723925312491033,1
-44.7812414921792,-20.9688796037957,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.137545993637469,1
-44.7812414921792,-20.9687897722673,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.123738273671378,1
-44.7812414921792,-20.9686999407389,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.138595633986537,1
-44.7812414921792,-20.9686101092105,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.132288139873783,1
-44.7812414921792,-20.9685202776821,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.148540278358676,1
-44.7812414921792,-20.9684304461537,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.148179645518324,1
-44.7812414921792,-20.9683406146253,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.145899411518422,1
-44.7812414921792,-20.9682507830968,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.135917380499918,1
-44.7812414921792,-20.9681609515684,"RECALIBRANDO",2026-05-30,NA,2026-05-29,-0.117470269778575,1
-44.7812414921792,-20.96807112004,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.05854268837361,1
-44.7812414921792,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9675321308695,"RECALIBRANDO",2026-03-06,NA,2026-03-05,-0.0187475124474612,1
-44.7812414921792,-20.9674422993411,"RECALIBRANDO",2026-04-26,NA,2026-04-25,-0.0229738204089276,1
-44.7812414921792,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7812414921792,-20.9671728047559,"RECALIBRANDO",2026-05-10,NA,2026-05-09,-0.17544928795286,1
-44.7812414921792,-20.9670829732275,"RECALIBRANDO",2026-05-27,NA,2026-05-26,-0.177589507135101,1
-44.7811516606508,-20.9709457289492,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.00050528565610064,1
-44.7811516606508,-20.9708558974208,"RECALIBRANDO",2026-05-06,NA,2026-05-05,-0.00323466742410461,1
-44.7811516606508,-20.9707660658924,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.110086551269024,1
-44.7811516606508,-20.970676234364,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.17620062900108,1
-44.7811516606508,-20.9705864028356,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.178897109539355,1
-44.7811516606508,-20.9704965713071,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.166563718974429,1
-44.7811516606508,-20.9704067397787,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.133576483614348,1
-44.7811516606508,-20.9703169082503,"RECALIBRANDO",2026-05-06,NA,2026-05-05,0.0130569896148349,1
-44.7811516606508,-20.9702270767219,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9689694353241,"RECALIBRANDO",2026-06-29,NA,2026-06-28,-0.0723925312491033,1
-44.7811516606508,-20.9688796037957,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.137545993637469,1
-44.7811516606508,-20.9687897722673,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.123738273671378,1
-44.7811516606508,-20.9686999407389,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.138595633986537,1
-44.7811516606508,-20.9686101092105,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.132288139873783,1
-44.7811516606508,-20.9685202776821,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.148540278358676,1
-44.7811516606508,-20.9684304461537,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.148179645518324,1
-44.7811516606508,-20.9683406146253,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.145899411518422,1
-44.7811516606508,-20.9682507830968,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.135917380499918,1
-44.7811516606508,-20.9681609515684,"RECALIBRANDO",2026-05-30,NA,2026-05-29,-0.117470269778575,1
-44.7811516606508,-20.96807112004,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.05854268837361,1
-44.7811516606508,-20.9679812885116,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9675321308695,"RECALIBRANDO",2026-03-06,NA,2026-03-05,-0.0187475124474612,1
-44.7811516606508,-20.9674422993411,"RECALIBRANDO",2026-04-26,NA,2026-04-25,-0.0229738204089276,1
-44.7811516606508,-20.9673524678127,"RECALIBRANDO",2026-04-26,NA,2026-04-25,-0.0229738204089276,1
-44.7811516606508,-20.9672626362843,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7811516606508,-20.9671728047559,"RECALIBRANDO",2026-05-10,NA,2026-05-09,-0.17544928795286,1
-44.7811516606508,-20.9670829732275,"RECALIBRANDO",2026-05-27,NA,2026-05-26,-0.177589507135101,1
-44.7810618291224,-20.9710355604776,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9709457289492,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.0287843230622077,1
-44.7810618291224,-20.9708558974208,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.128075601524038,1
-44.7810618291224,-20.9707660658924,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.170488036387269,1
-44.7810618291224,-20.970676234364,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.15594037030295,1
-44.7810618291224,-20.9705864028356,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.135325948482797,1
-44.7810618291224,-20.9704965713071,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.124024355485659,1
-44.7810618291224,-20.9704067397787,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.0997797219911366,1
-44.7810618291224,-20.9703169082503,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9702270767219,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9689694353241,"RECALIBRANDO",2026-07-04,NA,2026-07-03,-0.0509754664226631,1
-44.7810618291224,-20.9688796037957,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.108617580604451,1
-44.7810618291224,-20.9687897722673,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.113327158389887,1
-44.7810618291224,-20.9686999407389,"RECALIBRANDO",2026-06-15,NA,2026-06-14,-0.119133723880038,1
-44.7810618291224,-20.9686101092105,"RECALIBRANDO",2026-06-15,NA,2026-06-14,-0.121654089846175,1
-44.7810618291224,-20.9685202776821,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.146000217693398,1
-44.7810618291224,-20.9684304461537,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.142226908808957,1
-44.7810618291224,-20.9683406146253,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.133282209101926,1
-44.7810618291224,-20.9682507830968,"RECALIBRANDO",2026-05-30,NA,2026-05-29,-0.133807552296663,1
-44.7810618291224,-20.9681609515684,"RECALIBRANDO",2026-05-30,NA,2026-05-29,-0.13317370334266,1
-44.7810618291224,-20.96807112004,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.111168541558727,1
-44.7810618291224,-20.9679812885116,"RECALIBRANDO",2026-07-04,NA,2026-07-03,-0.0450228868305254,1
-44.7810618291224,-20.9678914569832,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9678016254548,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7810618291224,-20.9672626362843,"RECALIBRANDO",2026-06-24,NA,2026-06-23,-0.0846378743737801,1
-44.7810618291224,-20.9671728047559,"RECALIBRANDO",2026-05-30,NA,2026-05-29,-0.191198263721888,1
-44.7809719975939,-20.9712152235344,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.0262608499154167,1
-44.7809719975939,-20.971125392006,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.0189505848549447,1
-44.7809719975939,-20.9710355604776,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.0227718681455646,1
-44.7809719975939,-20.9709457289492,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.125613614808525,1
-44.7809719975939,-20.9708558974208,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.184628181598801,1
-44.7809719975939,-20.9707660658924,"RECALIBRANDO",2026-03-01,NA,2026-02-28,0.143516176693298,1
-44.7809719975939,-20.970676234364,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.115661976312776,1
-44.7809719975939,-20.9705864028356,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.102294975352228,1
-44.7809719975939,-20.9704965713071,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.0768217834229449,1
-44.7809719975939,-20.9704067397787,"RECALIBRANDO",2026-04-26,NA,2026-04-25,0.0706124218939193,1
-44.7809719975939,-20.9703169082503,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9702270767219,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9686999407389,"RECALIBRANDO",2026-07-15,NA,2026-07-14,-0.0523170548921995,1
-44.7809719975939,-20.9686101092105,"RECALIBRANDO",2026-06-24,NA,2026-06-23,-0.0647303273429288,1
-44.7809719975939,-20.9685202776821,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.114492899629414,1
-44.7809719975939,-20.9684304461537,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.132488658064794,1
-44.7809719975939,-20.9683406146253,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.143917559235458,1
-44.7809719975939,-20.9682507830968,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.162391057589647,1
-44.7809719975939,-20.9681609515684,"RECALIBRANDO",2026-05-30,NA,2026-05-29,-0.157594520599422,1
-44.7809719975939,-20.96807112004,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.138918489028182,1
-44.7809719975939,-20.9679812885116,"RECALIBRANDO",2026-06-15,NA,2026-06-14,-0.0774767218602446,1
-44.7809719975939,-20.9678914569832,"RECALIBRANDO",2026-06-29,NA,2026-06-28,-0.0237990088009004,1
-44.7809719975939,-20.9678016254548,"RECALIBRANDO",2026-06-15,NA,2026-06-14,-0.0409133842555004,1
-44.7809719975939,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7809719975939,-20.9672626362843,"RECALIBRANDO",2026-06-29,NA,2026-06-28,-0.108011846774119,1
-44.7809719975939,-20.9671728047559,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.163340268687991,1
-44.7808821660655,-20.9714847181197,"RECALIBRANDO",2026-01-15,NA,2026-01-14,-0.0394024604625418,1
-44.7808821660655,-20.9713948865913,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.038148554113515,1
-44.7808821660655,-20.9713050550628,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.0349399702111153,1
-44.7808821660655,-20.9712152235344,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.0263063744072979,1
-44.7808821660655,-20.971125392006,"RECALIBRANDO",2026-01-10,NA,2026-01-09,0.00299033099010693,1
-44.7808821660655,-20.9710355604776,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.0994920366219527,1
-44.7808821660655,-20.9709457289492,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.199863971041386,1
-44.7808821660655,-20.9708558974208,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.175797822472663,1
-44.7808821660655,-20.9707660658924,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.178717668182686,1
-44.7808821660655,-20.970676234364,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.144826758715106,1
-44.7808821660655,-20.9705864028356,"RECALIBRANDO",2026-03-17,NA,2026-03-16,0.0692084702766311,1
-44.7808821660655,-20.9704965713071,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.0523731714910812,1
-44.7808821660655,-20.9704067397787,"RECALIBRANDO",2026-05-10,NA,2026-05-09,0.0124315762267515,1
-44.7808821660655,-20.9703169082503,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9702270767219,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9685202776821,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9684304461537,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9683406146253,"RECALIBRANDO",2026-06-29,NA,2026-06-28,-0.0519108159906517,1
-44.7808821660655,-20.9682507830968,"RECALIBRANDO",2026-06-24,NA,2026-06-23,-0.0858675323590788,1
-44.7808821660655,-20.9681609515684,"RECALIBRANDO",2026-06-15,NA,2026-06-14,-0.104509425164761,1
-44.7808821660655,-20.96807112004,"RECALIBRANDO",2026-06-10,NA,2026-06-09,-0.126709537465469,1
-44.7808821660655,-20.9679812885116,"RECALIBRANDO",2026-06-15,NA,2026-06-14,-0.09774562582371,1
-44.7808821660655,-20.9678914569832,"RECALIBRANDO",2026-06-24,NA,2026-06-23,-0.0257088202713561,1
-44.7808821660655,-20.9678016254548,"RECALIBRANDO",2026-06-24,NA,2026-06-23,-0.00717392308453213,1
-44.7808821660655,-20.9677117939264,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.967621962398,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9675321308695,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9674422993411,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9673524678127,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7808821660655,-20.9672626362843,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.142528878001344,1
-44.7808821660655,-20.9671728047559,"RECALIBRANDO",2026-06-05,NA,2026-06-04,-0.162106092516597,1
-44.7807923345371,-20.9713948865913,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.0376162509811003,1
-44.7807923345371,-20.9713050550628,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.0252950999268817,1
-44.7807923345371,-20.9712152235344,"RECALIBRANDO",2026-01-10,NA,2026-01-09,-0.00077861246418065,1
-44.7807923345371,-20.971125392006,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.0744371615569759,1
-44.7807923345371,-20.9710355604776,"RECALIBRANDO",2026-03-17,NA,2026-03-16,0.165078220279548,1
-44.7807923345371,-20.9709457289492,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.193992512632929,1
-44.7807923345371,-20.9708558974208,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.126654175575168,1
-44.7807923345371,-20.9707660658924,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.175108426794118,1
-44.7807923345371,-20.970676234364,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.136720927190679,1
-44.7807923345371,-20.9705864028356,"RECALIBRANDO",2026-03-06,NA,2026-03-05,0.0705807305789638,1
-44.7807923345371,-20.9704965713071,"RECALIBRANDO",2026-04-17,NA,2026-04-16,0.0657352210301823,1
-44.7807923345371,-20.9704067397787,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9703169082503,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9702270767219,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9701372451935,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9700474136651,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9699575821367,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9698677506083,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9697779190798,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9696880875514,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.969598256023,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9695084244946,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9694185929662,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9693287614378,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9692389299094,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.969149098381,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9690592668525,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9689694353241,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9688796037957,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9687897722673,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9686999407389,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
-44.7807923345371,-20.9686101092105,"NORMAL",2019-01-02,2026-01-01,NA,NA,0
